country,denomination,currency,year_start,year_end,mass_g,diameter_mm,thickness_mm,hole_mm,color_hint,notes,metal_1,pct_1,metal_2,pct_2,metal_3,pct_3,composition_source
United States,Half Dollar,USD,1919,1919,12.7101,31.0653,2.1325,0.0,silver,90% silver [aug],silver,0.899392,copper,0.100608,none,0.0,augmented
United States,Dollar,USD,1923,1923,26.5369,38.2341,2.3288,0.0,silver,90% silver (Morgan/Peace) [aug],silver,0.901386,copper,0.098614,none,0.0,augmented
United States,Cent,USD,1919,1919,3.0932,19.3874,1.5155,0.0,brown,Wheat/MM/Lincoln types vary [aug],copper,0.952076,zinc,0.047924,none,0.0,augmented
United States,Nickel,USD,1927,1929,5.1382,21.175,2.0254,0.0,silver,,copper,0.749749,nickel,0.250251,none,0.0,augmented
United States,Dime,USD,1924,1930,2.3999,17.8127,1.3506,0.0,silver,90% silver [aug],silver,0.890505,copper,0.109495,none,0.0,augmented
United States,Quarter,USD,1919,1919,6.273,24.4935,1.7643,0.0,silver,90% silver [aug],silver,0.899705,copper,0.100295,none,0.0,augmented
United States,Half Dollar,USD,1925,1925,12.8682,29.8598,2.0586,0.0,silver,90% silver [aug],silver,0.91355,copper,0.08645,none,0.0,augmented
United States,Dollar,USD,1919,1923,26.2698,39.0363,2.5297,0.0,silver,90% silver (Morgan/Peace) [aug],silver,0.916529,copper,0.083471,none,0.0,augmented
United States,Cent,USD,1920,1920,3.0479,19.0338,1.447,0.0,brown,Wheat/MM/Lincoln types vary [aug],copper,0.946613,zinc,0.053387,none,0.0,augmented
United States,Nickel,USD,1929,1929,4.868,21.3913,1.9032,0.0,silver,,copper,0.748912,nickel,0.251088,none,0.0,augmented
United States,Dime,USD,1926,1932,2.493,18.1843,1.3908,0.0,silver,90% silver [aug],silver,0.884878,copper,0.115122,none,0.0,augmented
United States,Quarter,USD,1924,1924,6.1342,24.6202,1.6944,0.0,silver,90% silver [aug],silver,0.901338,copper,0.098662,none,0.0,augmented
United States,Half Dollar,USD,1922,1922,12.3314,30.392,2.0933,0.0,silver,90% silver [aug],silver,0.892407,copper,0.107593,none,0.0,augmented
United States,Dollar,USD,1928,1928,26.6306,37.8281,2.2091,0.0,silver,90% silver (Morgan/Peace) [aug],silver,0.908812,copper,0.091188,none,0.0,augmented
United States,Cent,USD,1919,1925,3.1072,19.2959,1.5387,0.0,brown,Wheat/MM/Lincoln types vary [aug],copper,0.943422,zinc,0.056578,none,0.0,augmented
United States,Nickel,USD,1929,1929,5.056,21.3301,1.9179,0.0,silver,,copper,0.747773,nickel,0.252227,none,0.0,augmented
United States,Dime,USD,1931,1931,2.5285,18.0207,1.4129,0.0,silver,90% silver [aug],silver,0.883956,copper,0.116044,none,0.0,augmented
United States,Quarter,USD,1929,1929,6.3806,24.2765,1.7284,0.0,silver,90% silver [aug],silver,0.889674,copper,0.110326,none,0.0,augmented
United States,Half Dollar,USD,1931,1931,12.3008,30.7024,2.1032,0.0,silver,90% silver [aug],silver,0.901113,copper,0.098887,none,0.0,augmented
United States,Dollar,USD,1930,1930,26.4722,38.4807,2.407,0.0,silver,90% silver (Morgan/Peace) [aug],silver,0.900992,copper,0.099008,none,0.0,augmented
United States,Cent,USD,1922,1926,3.1512,19.1739,1.5471,0.0,brown,Wheat/MM/Lincoln types vary [aug],copper,0.946268,zinc,0.053732,none,0.0,augmented
United States,Nickel,USD,1932,1932,5.0023,21.0828,2.0448,0.0,silver,,copper,0.740595,nickel,0.259405,none,0.0,augmented
United States,Dime,USD,1932,1932,2.5398,17.9208,1.3601,0.0,silver,90% silver [aug],silver,0.894735,copper,0.105265,none,0.0,augmented
United States,Quarter,USD,1925,1925,6.1951,24.1643,1.6382,0.0,silver,90% silver [aug],silver,0.915137,copper,0.084863,none,0.0,augmented
United States,Half Dollar,USD,1927,1929,12.2106,30.3145,2.1534,0.0,silver,90% silver [aug],silver,0.893913,copper,0.106087,none,0.0,augmented
United States,Dollar,USD,1932,1932,25.4038,37.7204,2.4888,0.0,silver,90% silver (Morgan/Peace) [aug],silver,0.891547,copper,0.108453,none,0.0,augmented
United States,Cent,USD,1924,1930,3.1351,19.1577,1.6037,0.0,brown,Wheat/MM/Lincoln types vary [aug],copper,0.937913,zinc,0.062087,none,0.0,augmented
United States,Nickel,USD,1926,1930,4.9439,21.2053,1.8586,0.0,silver,,copper,0.762815,nickel,0.237185,none,0.0,augmented
United States,Dime,USD,1928,1928,2.4061,17.7175,1.3855,0.0,silver,90% silver [aug],silver,0.884039,copper,0.115961,none,0.0,augmented
United States,Quarter,USD,1926,1926,6.3322,24.9176,1.7388,0.0,silver,90% silver [aug],silver,0.905184,copper,0.094816,none,0.0,augmented
United States,Half Dollar,USD,1927,1927,13.0775,30.71,2.1028,0.0,silver,90% silver [aug],silver,0.902175,copper,0.097825,none,0.0,augmented
United States,Dollar,USD,1933,1933,26.0394,38.2344,2.5377,0.0,silver,90% silver (Morgan/Peace) [aug],silver,0.903215,copper,0.096785,none,0.0,augmented
United States,Cent,USD,1925,1925,3.0865,19.2246,1.441,0.0,brown,Wheat/MM/Lincoln types vary [aug],copper,0.946229,zinc,0.053771,none,0.0,augmented
United States,Nickel,USD,1929,1929,5.1329,21.4742,2.0061,0.0,silver,Synthetic augmentation (no note in source row),copper,0.76321,nickel,0.23679,none,0.0,augmented
United States,Dime,USD,1933,1933,2.5278,17.9417,1.3618,0.0,silver,90% silver [aug],silver,0.92748,copper,0.07252,none,0.0,augmented
United States,Quarter,USD,1925,1925,6.2294,23.8349,1.7549,0.0,silver,90% silver [aug],silver,0.908629,copper,0.091371,none,0.0,augmented
United States,Half Dollar,USD,1933,1933,12.8693,30.4439,2.1798,0.0,silver,90% silver [aug],silver,0.902236,copper,0.097764,none,0.0,augmented
United States,Dollar,USD,1923,1929,25.9763,38.5505,2.3767,0.0,silver,90% silver (Morgan/Peace) [aug],silver,0.893175,copper,0.106825,none,0.0,augmented
United States,Cent,USD,1925,1925,3.1505,19.0483,1.5434,0.0,brown,Wheat/MM/Lincoln types vary [aug],copper,0.965905,zinc,0.034095,none,0.0,augmented
United States,Nickel,USD,1929,1929,5.1368,21.0293,2.0804,0.0,silver,,copper,0.751702,nickel,0.248298,none,0.0,augmented
United States,Dime,USD,1929,1929,2.5701,17.9425,1.3131,0.0,silver,90% silver [aug],silver,0.895106,copper,0.104894,none,0.0,augmented
United States,Quarter,USD,1931,1931,6.2161,24.0346,1.7044,0.0,silver,90% silver [aug],silver,0.903897,copper,0.096103,none,0.0,augmented
United States,Half Dollar,USD,1928,1932,12.1882,30.9531,2.1071,0.0,silver,90% silver [aug],silver,0.9027,copper,0.0973,none,0.0,augmented
United States,Dollar,USD,1931,1931,27.9734,38.6778,2.3779,0.0,silver,90% silver (Morgan/Peace) [aug],silver,0.895094,copper,0.104906,none,0.0,augmented
United States,Cent,USD,1928,1928,3.0854,19.3295,1.5148,0.0,brown,Wheat/MM/Lincoln types vary [aug],copper,0.947551,zinc,0.052449,none,0.0,augmented
United States,Nickel,USD,1935,1935,4.9275,21.0289,1.9769,0.0,silver,,copper,0.759872,nickel,0.240128,none,0.0,augmented
United States,Dime,USD,1930,1930,2.4116,17.9296,1.3956,0.0,silver,90% silver [aug],silver,0.901279,copper,0.098721,none,0.0,augmented
United States,Quarter,USD,1931,1933,6.0679,24.1652,1.8396,0.0,silver,90% silver [aug],silver,0.897158,copper,0.102842,none,0.0,augmented
United States,Half Dollar,USD,1930,1932,12.2976,30.8788,2.0614,0.0,silver,90% silver [aug],silver,0.899585,copper,0.100415,none,0.0,augmented
United States,Dollar,USD,1929,1929,26.1571,37.9653,2.3205,0.0,silver,90% silver (Morgan/Peace) [aug],silver,0.892409,copper,0.107591,none,0.0,augmented
United States,Cent,USD,1928,1928,3.0748,18.931,1.5804,0.0,brown,Wheat/MM/Lincoln types vary [aug],copper,0.970599,zinc,0.029401,none,0.0,augmented
United States,Nickel,USD,1928,1928,5.1998,21.2381,1.954,0.0,silver,Synthetic augmentation (no note in source row),copper,0.767412,nickel,0.232588,none,0.0,augmented
United States,Dime,USD,1927,1927,2.4643,18.145,1.3372,0.0,silver,90% silver [aug],silver,0.899338,copper,0.100662,none,0.0,augmented
United States,Quarter,USD,1934,1938,6.1969,24.5217,1.8129,0.0,silver,90% silver [aug],silver,0.89567,copper,0.10433,none,0.0,augmented
United States,Half Dollar,USD,1932,1932,12.7454,30.2534,2.2796,0.0,silver,90% silver [aug],silver,0.906865,copper,0.093135,none,0.0,augmented
United States,Dollar,USD,1932,1938,26.5905,38.42,2.4171,0.0,silver,90% silver (Morgan/Peace) [aug],silver,0.916115,copper,0.083885,none,0.0,augmented
United States,Cent,USD,1932,1936,3.1443,19.1253,1.4485,0.0,brown,Wheat/MM/Lincoln types vary [aug],copper,0.963117,zinc,0.036883,none,0.0,augmented
United States,Nickel,USD,1935,1941,4.9271,21.3736,1.9973,0.0,silver,,copper,0.756518,nickel,0.243482,none,0.0,augmented
United States,Dime,USD,1938,1938,2.4683,17.7016,1.3566,0.0,silver,90% silver [aug],silver,0.898158,copper,0.101842,none,0.0,augmented
United States,Quarter,USD,1937,1937,6.2927,24.2569,1.6737,0.0,silver,90% silver [aug],silver,0.921208,copper,0.078792,none,0.0,augmented
United States,Half Dollar,USD,1936,1936,12.7974,30.5632,2.1855,0.0,silver,90% silver [aug],silver,0.920282,copper,0.079718,none,0.0,augmented
United States,Dollar,USD,1928,1928,26.2034,37.9264,2.3002,0.0,silver,90% silver (Morgan/Peace) [aug],silver,0.906451,copper,0.093549,none,0.0,augmented
United States,Cent,USD,1929,1929,3.1381,19.1111,1.5309,0.0,brown,Wheat/MM/Lincoln types vary [aug],copper,0.939327,zinc,0.060673,none,0.0,augmented
United States,Nickel,USD,1931,1931,4.8578,21.1437,2.0295,0.0,silver,,copper,0.752348,nickel,0.247652,none,0.0,augmented
United States,Dime,USD,1937,1937,2.4979,17.9241,1.3225,0.0,silver,90% silver [aug],silver,0.918695,copper,0.081305,none,0.0,augmented
United States,Quarter,USD,1930,1936,6.155,24.4001,1.7524,0.0,silver,90% silver [aug],silver,0.890135,copper,0.109865,none,0.0,augmented
United States,Half Dollar,USD,1934,1934,12.8976,30.7248,2.2195,0.0,silver,90% silver [aug],silver,0.900299,copper,0.099701,none,0.0,augmented
United States,Dollar,USD,1932,1932,27.3098,37.4275,2.4701,0.0,silver,90% silver (Morgan/Peace) [aug],silver,0.913258,copper,0.086742,none,0.0,augmented
United States,Cent,USD,1933,1933,2.9598,19.1735,1.452,0.0,brown,Wheat/MM/Lincoln types vary [aug],copper,0.95226,zinc,0.04774,none,0.0,augmented
United States,Nickel,USD,1935,1935,4.9493,21.48,1.9814,0.0,silver,Synthetic augmentation (no note in source row),copper,0.761368,nickel,0.238632,none,0.0,augmented
United States,Dime,USD,1934,1934,2.5376,17.933,1.4467,0.0,silver,90% silver [aug],silver,0.891335,copper,0.108665,none,0.0,augmented
United States,Quarter,USD,1933,1933,6.278,24.2605,1.7648,0.0,silver,90% silver [aug],silver,0.914538,copper,0.085462,none,0.0,augmented
United States,Half Dollar,USD,1932,1932,12.6125,30.5404,2.0458,0.0,silver,90% silver [aug],silver,0.901818,copper,0.098182,none,0.0,augmented
United States,Dollar,USD,1935,1937,26.1818,37.8951,2.4884,0.0,silver,90% silver (Morgan/Peace) [aug],silver,0.897222,copper,0.102778,none,0.0,augmented
United States,Cent,USD,1934,1934,3.1643,18.9481,1.4483,0.0,brown,Wheat/MM/Lincoln types vary [aug],copper,0.96181,zinc,0.03819,none,0.0,augmented
United States,Nickel,USD,1935,1935,4.9534,21.7137,1.8483,0.0,silver,,copper,0.747698,nickel,0.252302,none,0.0,augmented
United States,Dime,USD,1931,1931,2.5951,17.8288,1.3605,0.0,silver,90% silver [aug],silver,0.920486,copper,0.079514,none,0.0,augmented
United States,Quarter,USD,1940,1940,6.2359,24.0143,1.7566,0.0,silver,90% silver [aug],silver,0.89402,copper,0.10598,none,0.0,augmented
United States,Half Dollar,USD,1928,1934,12.7618,30.1822,2.1073,0.0,silver,90% silver [aug],silver,0.908635,copper,0.091365,none,0.0,augmented
United States,Dollar,USD,1934,1934,8.1119,26.5099,1.9945,0.0,gold,Native American $1 [aug],copper,0.699275,zinc,0.300725,none,0.0,augmented
United States,Cent,USD,1938,1940,3.0249,19.0139,1.4826,0.0,brown,Wheat/MM/Lincoln types vary [aug],copper,0.946005,zinc,0.053995,none,0.0,augmented
United States,Nickel,USD,1933,1933,5.0671,21.0457,1.9162,0.0,silver,Synthetic augmentation (no note in source row),copper,0.742106,nickel,0.257894,none,0.0,augmented
United States,Dime,USD,1935,1935,2.4672,17.8087,1.3945,0.0,silver,90% silver [aug],silver,0.911403,copper,0.088597,none,0.0,augmented
United States,Quarter,USD,1935,1941,6.103,24.0714,1.7169,0.0,silver,90% silver [aug],silver,0.910955,copper,0.089045,none,0.0,augmented
United States,Half Dollar,USD,1936,1936,12.2706,31.47,2.1209,0.0,silver,90% silver [aug],silver,0.883418,copper,0.116582,none,0.0,augmented
United States,Dollar,USD,1939,1939,8.1481,26.1431,2.0126,0.0,gold,Native American $1 [aug],copper,0.701744,zinc,0.298256,none,0.0,augmented
United States,Cent,USD,1939,1939,3.0488,19.181,1.5753,0.0,brown,Wheat/MM/Lincoln types vary [aug],copper,0.946291,zinc,0.053709,none,0.0,augmented
United States,Nickel,USD,1937,1937,4.8342,21.2083,1.966,0.0,silver,Synthetic augmentation (no note in source row),copper,0.751651,nickel,0.248349,none,0.0,augmented
United States,Dime,USD,1941,1941,2.4778,17.9029,1.3679,0.0,silver,90% silver [aug],silver,0.898755,copper,0.101245,none,0.0,augmented
United States,Quarter,USD,1938,1938,6.3096,24.2599,1.7521,0.0,silver,90% silver [aug],silver,0.895485,copper,0.104515,none,0.0,augmented
United States,Half Dollar,USD,1942,1942,12.5425,30.4685,2.1929,0.0,silver,90% silver [aug],silver,0.902825,copper,0.097175,none,0.0,augmented
United States,Dollar,USD,1940,1940,8.2246,26.8238,2.0387,0.0,gold,Native American $1 [aug],copper,0.691867,zinc,0.308133,none,0.0,augmented
United States,Cent,USD,1943,1943,3.0959,19.1924,1.5226,0.0,brown,Wheat/MM/Lincoln types vary [aug],copper,0.944762,zinc,0.055238,none,0.0,augmented
United States,Nickel,USD,1942,1942,5.022,21.1551,2.0365,0.0,silver,,copper,0.743493,nickel,0.256507,none,0.0,augmented
United States,Dime,USD,1934,1940,2.3981,17.9159,1.3047,0.0,silver,90% silver [aug],silver,0.897266,copper,0.102734,none,0.0,augmented
United States,Quarter,USD,1937,1937,6.334,24.3753,1.7137,0.0,silver,90% silver [aug],silver,0.913097,copper,0.086903,none,0.0,augmented
United States,Half Dollar,USD,1943,1943,12.2288,31.0424,2.2161,0.0,silver,90% silver [aug],silver,0.90204,copper,0.09796,none,0.0,augmented
United States,Dollar,USD,1942,1942,8.0399,26.5624,2.0523,0.0,gold,Native American $1 [aug],copper,0.703958,zinc,0.296042,none,0.0,augmented
United States,Cent,USD,1940,1944,3.1554,19.3946,1.585,0.0,brown,Wheat/MM/Lincoln types vary [aug],copper,0.955002,zinc,0.044998,none,0.0,augmented
United States,Nickel,USD,1935,1935,4.7992,21.2666,1.8878,0.0,silver,,copper,0.741944,nickel,0.258056,none,0.0,augmented
United States,Dime,USD,1944,1944,2.4432,17.5239,1.3392,0.0,silver,90% silver [aug],silver,0.904503,copper,0.095497,none,0.0,augmented
United States,Quarter,USD,1936,1938,6.1807,24.5199,1.7817,0.0,silver,90% silver [aug],silver,0.898531,copper,0.101469,none,0.0,augmented
United States,Half Dollar,USD,1945,1945,12.3825,30.7433,2.0997,0.0,silver,90% silver [aug],silver,0.927456,copper,0.072544,none,0.0,augmented
United States,Dollar,USD,1940,1940,7.6063,26.3367,2.0615,0.0,gold,Native American $1 [aug],copper,0.689523,zinc,0.310477,none,0.0,augmented
United States,Cent,USD,1937,1937,3.1802,19.0395,1.4656,0.0,brown,Wheat/MM/Lincoln types vary [aug],copper,0.941249,zinc,0.058751,none,0.0,augmented
United States,Nickel,USD,1939,1943,4.8281,21.1244,1.8995,0.0,silver,,copper,0.754194,nickel,0.245806,none,0.0,augmented
United States,Dime,USD,1937,1937,2.4599,17.6817,1.3538,0.0,silver,90% silver [aug],silver,0.9162,copper,0.0838,none,0.0,augmented
United States,Quarter,USD,1943,1943,6.1364,24.0486,1.8551,0.0,silver,90% silver [aug],silver,0.916485,copper,0.083515,none,0.0,augmented
United States,Half Dollar,USD,1944,1944,12.5538,30.2964,2.2086,0.0,silver,90% silver [aug],silver,0.897926,copper,0.102074,none,0.0,augmented
United States,Dollar,USD,1944,1948,8.0561,26.4374,1.9559,0.0,gold,Native American $1 [aug],copper,0.702762,zinc,0.297238,none,0.0,augmented
United States,Cent,USD,1940,1940,3.0953,18.9916,1.5248,0.0,brown,Wheat/MM/Lincoln types vary [aug],copper,0.94197,zinc,0.05803,none,0.0,augmented
United States,Nickel,USD,1940,1940,5.0217,21.5441,1.9786,0.0,silver,,copper,0.751972,nickel,0.248028,none,0.0,augmented
United States,Dime,USD,1941,1941,2.5099,17.7726,1.3173,0.0,silver,90% silver [aug],silver,0.898472,copper,0.101528,none,0.0,augmented
United States,Quarter,USD,1945,1945,6.261,24.3551,1.766,0.0,silver,90% silver [aug],silver,0.87988,copper,0.12012,none,0.0,augmented
United States,Half Dollar,USD,1945,1945,12.3335,30.7429,2.1662,0.0,silver,90% silver [aug],silver,0.910025,copper,0.089975,none,0.0,augmented
United States,Dollar,USD,1940,1940,8.2014,26.1649,2.1066,0.0,gold,Native American $1 [aug],copper,0.689012,zinc,0.310988,none,0.0,augmented
United States,Cent,USD,1938,1938,3.1083,18.9242,1.5465,0.0,brown,Wheat/MM/Lincoln types vary [aug],copper,0.94836,zinc,0.05164,none,0.0,augmented
United States,Nickel,USD,1948,1948,4.8667,20.8978,1.9831,0.0,silver,,copper,0.75411,nickel,0.24589,none,0.0,augmented
United States,Dime,USD,1944,1944,2.533,17.8389,1.3546,0.0,silver,90% silver [aug],silver,0.90994,copper,0.09006,none,0.0,augmented
United States,Quarter,USD,1940,1940,6.3653,24.4201,1.8506,0.0,silver,90% silver [aug],silver,0.907754,copper,0.092246,none,0.0,augmented
United States,Half Dollar,USD,1946,1946,12.6245,30.6413,2.0776,0.0,silver,90% silver [aug],silver,0.87639,copper,0.12361,none,0.0,augmented
United States,Dollar,USD,1938,1938,8.1945,26.3694,1.8914,0.0,gold,Native American $1 [aug],copper,0.707029,zinc,0.292971,none,0.0,augmented
United States,Cent,USD,1947,1947,3.127,19.1223,1.5059,0.0,brown,Wheat/MM/Lincoln types vary [aug],copper,0.944967,zinc,0.055033,none,0.0,augmented
United States,Nickel,USD,1937,1943,4.9658,20.9116,1.8343,0.0,silver,,copper,0.758367,nickel,0.241633,none,0.0,augmented
United States,Dime,USD,1939,1939,2.3922,17.7461,1.3665,0.0,silver,90% silver [aug],silver,0.891062,copper,0.108938,none,0.0,augmented
United States,Quarter,USD,1941,1941,6.2381,24.1465,1.717,0.0,silver,90% silver [aug],silver,0.894575,copper,0.105425,none,0.0,augmented
United States,Half Dollar,USD,1947,1947,12.7047,30.639,2.2006,0.0,silver,90% silver [aug],silver,0.884259,copper,0.115741,none,0.0,augmented
United States,Dollar,USD,1942,1942,7.8223,26.3108,2.0463,0.0,gold,Native American $1 [aug],copper,0.688758,zinc,0.311242,none,0.0,augmented
United States,Cent,USD,1949,1949,3.0604,19.0903,1.5378,0.0,brown,Wheat/MM/Lincoln types vary [aug],copper,0.945481,zinc,0.054519,none,0.0,augmented
United States,Nickel,USD,1940,1940,5.0063,21.2328,1.9626,0.0,silver,,copper,0.75105,nickel,0.24895,none,0.0,augmented
United States,Dime,USD,1946,1946,2.4986,17.9446,1.4394,0.0,silver,90% silver [aug],silver,0.900184,copper,0.099816,none,0.0,augmented
United States,Quarter,USD,1943,1949,6.2027,24.3386,1.7081,0.0,silver,90% silver [aug],silver,0.897998,copper,0.102002,none,0.0,augmented
United States,Half Dollar,USD,1945,1945,12.4763,30.5083,2.3244,0.0,silver,90% silver [aug],silver,0.905608,copper,0.094392,none,0.0,augmented
United States,Dollar,USD,1943,1943,8.2517,26.4034,2.0076,0.0,gold,Native American $1 [aug],copper,0.705087,zinc,0.294913,none,0.0,augmented
United States,Cent,USD,1943,1943,3.1474,19.1133,1.4831,0.0,brown,Wheat/MM/Lincoln types vary [aug],copper,0.954641,zinc,0.045359,none,0.0,augmented
United States,Nickel,USD,1951,1951,5.1301,21.3443,1.9854,0.0,silver,,copper,0.751296,nickel,0.248704,none,0.0,augmented
United States,Dime,USD,1944,1950,2.4461,17.8563,1.3007,0.0,silver,90% silver [aug],silver,0.895952,copper,0.104048,none,0.0,augmented
United States,Quarter,USD,1945,1945,6.2033,24.7746,1.7623,0.0,silver,90% silver [aug],silver,0.89807,copper,0.10193,none,0.0,augmented
United States,Half Dollar,USD,1939,1945,12.3829,31.2255,2.1854,0.0,silver,90% silver [aug],silver,0.898657,copper,0.101343,none,0.0,augmented
United States,Dollar,USD,1941,1941,7.7993,26.4522,2.0008,0.0,gold,Native American $1 [aug],copper,0.701355,zinc,0.298645,none,0.0,augmented
United States,Cent,USD,1945,1945,3.1156,19.1652,1.5693,0.0,brown,Wheat/MM/Lincoln types vary [aug],copper,0.944474,zinc,0.055526,none,0.0,augmented
United States,Nickel,USD,1946,1948,5.079,21.4178,2.0256,0.0,silver,Synthetic augmentation (no note in source row),copper,0.74995,nickel,0.25005,none,0.0,augmented
United States,Dime,USD,1948,1948,2.4257,17.9266,1.3189,0.0,silver,90% silver [aug],silver,0.909279,copper,0.090721,none,0.0,augmented
United States,Quarter,USD,1950,1950,6.2689,24.4005,1.8648,0.0,silver,90% silver [aug],silver,0.910759,copper,0.089241,none,0.0,augmented
United States,Half Dollar,USD,1949,1949,12.2691,30.2904,2.1475,0.0,silver,90% silver [aug],silver,0.901865,copper,0.098135,none,0.0,augmented
United States,Dollar,USD,1947,1949,7.9694,26.1307,2.0566,0.0,gold,Native American $1 [aug],copper,0.700477,zinc,0.299523,none,0.0,augmented
United States,Cent,USD,1945,1945,3.1825,18.8525,1.5161,0.0,brown,Wheat/MM/Lincoln types vary [aug],copper,0.961768,zinc,0.038232,none,0.0,augmented
United States,Nickel,USD,1948,1948,5.0247,21.44,1.9822,0.0,silver,,copper,0.746982,nickel,0.253018,none,0.0,augmented
United States,Dime,USD,1952,1952,2.5395,18.019,1.3413,0.0,silver,90% silver [aug],silver,0.9103,copper,0.0897,none,0.0,augmented
United States,Quarter,USD,1948,1948,6.3635,24.2908,1.5892,0.0,silver,90% silver [aug],silver,0.91776,copper,0.08224,none,0.0,augmented
United States,Half Dollar,USD,1945,1945,12.5033,30.9482,2.1679,0.0,silver,90% silver [aug],silver,0.894148,copper,0.105852,none,0.0,augmented
United States,Dollar,USD,1950,1950,8.2573,26.0812,2.0268,0.0,gold,Native American $1 [aug],copper,0.690635,zinc,0.309365,none,0.0,augmented
United States,Cent,USD,1941,1947,3.27,18.9071,1.4969,0.0,brown,Wheat/MM/Lincoln types vary [aug],copper,0.976779,zinc,0.023221,none,0.0,augmented
United States,Nickel,USD,1944,1944,5.0369,21.1054,2.0632,0.0,silver,,copper,0.751248,nickel,0.248752,none,0.0,augmented
United States,Dime,USD,1952,1956,2.5684,17.92,1.3701,0.0,silver,90% silver [aug],silver,0.880802,copper,0.119198,none,0.0,augmented
United States,Quarter,USD,1952,1952,6.3024,24.5651,1.8099,0.0,silver,90% silver [aug],silver,0.920847,copper,0.079153,none,0.0,augmented
United States,Half Dollar,USD,1945,1947,12.5424,30.916,2.0918,0.0,silver,90% silver [aug],silver,0.904413,copper,0.095587,none,0.0,augmented
United States,Dollar,USD,1942,1948,8.5483,26.7211,2.063,0.0,gold,Native American $1 [aug],copper,0.71413,zinc,0.28587,none,0.0,augmented
United States,Cent,USD,1949,1953,3.1605,18.8653,1.512,0.0,brown,Wheat/MM/Lincoln types vary [aug],copper,0.944265,zinc,0.055735,none,0.0,augmented
United States,Nickel,USD,1944,1948,4.9963,21.2519,1.8807,0.0,silver,Synthetic augmentation (no note in source row),copper,0.741865,nickel,0.258135,none,0.0,augmented
United States,Dime,USD,1951,1951,2.4501,17.8469,1.3695,0.0,silver,90% silver [aug],silver,0.891623,copper,0.108377,none,0.0,augmented
United States,Quarter,USD,1946,1946,6.1396,24.4514,1.6922,0.0,silver,90% silver [aug],silver,0.904727,copper,0.095273,none,0.0,augmented
United States,Half Dollar,USD,1947,1947,12.6261,30.396,2.1527,0.0,silver,90% silver [aug],silver,0.892651,copper,0.107349,none,0.0,augmented
United States,Dollar,USD,1945,1945,8.0162,26.6813,1.9632,0.0,gold,Native American $1 [aug],copper,0.703645,zinc,0.296355,none,0.0,augmented
United States,Cent,USD,1952,1952,3.1539,18.7338,1.5341,0.0,brown,Wheat/MM/Lincoln types vary [aug],copper,0.953677,zinc,0.046323,none,0.0,augmented
United States,Nickel,USD,1952,1952,4.9356,21.3349,1.9239,0.0,silver,,copper,0.754826,nickel,0.245174,none,0.0,augmented
United States,Dime,USD,1952,1954,2.4823,17.4851,1.3283,0.0,silver,90% silver [aug],silver,0.911635,copper,0.088365,none,0.0,augmented
United States,Quarter,USD,1952,1952,6.4196,24.0793,1.7168,0.0,silver,90% silver [aug],silver,0.915054,copper,0.084946,none,0.0,augmented
United States,Half Dollar,USD,1950,1950,12.8875,30.4766,2.1565,0.0,silver,90% silver [aug],silver,0.899572,copper,0.100428,none,0.0,augmented
United States,Dollar,USD,1948,1948,7.8534,26.7723,1.9389,0.0,gold,Native American $1 [aug],copper,0.706051,zinc,0.293949,none,0.0,augmented
United States,Cent,USD,1957,1957,3.1272,19.2397,1.5141,0.0,brown,Wheat/MM/Lincoln types vary [aug],copper,0.94247,zinc,0.05753,none,0.0,augmented
United States,Nickel,USD,1956,1956,5.2604,21.1302,1.9232,0.0,silver,Synthetic augmentation (no note in source row),copper,0.756044,nickel,0.243956,none,0.0,augmented
United States,Dime,USD,1956,1956,2.4586,17.8365,1.3536,0.0,silver,90% silver [aug],silver,0.916009,copper,0.083991,none,0.0,augmented
United States,Quarter,USD,1952,1952,6.0859,24.2225,1.6876,0.0,silver,90% silver [aug],silver,0.90323,copper,0.09677,none,0.0,augmented
United States,Half Dollar,USD,1951,1951,12.6655,30.6149,2.1203,0.0,silver,90% silver [aug],silver,0.908781,copper,0.091219,none,0.0,augmented
United States,Dollar,USD,1948,1948,7.7709,26.5561,2.0457,0.0,gold,Native American $1 [aug],copper,0.695806,zinc,0.304194,none,0.0,augmented
United States,Cent,USD,1958,1958,3.1038,19.0282,1.5249,0.0,brown,Wheat/MM/Lincoln types vary [aug],copper,0.950701,zinc,0.049299,none,0.0,augmented
United States,Nickel,USD,1954,1954,4.9298,21.3725,1.9054,0.0,silver,Synthetic augmentation (no note in source row),copper,0.766521,nickel,0.233479,none,0.0,augmented
United States,Dime,USD,1950,1956,2.5277,17.9546,1.3909,0.0,silver,90% silver [aug],silver,0.887529,copper,0.112471,none,0.0,augmented
United States,Quarter,USD,1953,1955,6.3632,24.1855,1.7184,0.0,silver,90% silver [aug],silver,0.899694,copper,0.100306,none,0.0,augmented
United States,Half Dollar,USD,1955,1955,12.5027,31.0496,2.1858,0.0,silver,90% silver [aug],silver,0.883995,copper,0.116005,none,0.0,augmented
United States,Dollar,USD,1951,1951,7.8083,27.0017,2.0409,0.0,gold,Native American $1 [aug],copper,0.707003,zinc,0.292997,none,0.0,augmented
United States,Cent,USD,1949,1949,3.1437,19.0966,1.5266,0.0,brown,Wheat/MM/Lincoln types vary [aug],copper,0.958728,zinc,0.041272,none,0.0,augmented
